,id,norm
0,327046,3.6421153778701036
1,147478,5.9127230476962325
2,386733,4.4484578935734165
3,478119,5.85163642044843
4,207219,8.44017322244804
5,366930,6.537945749929485
6,169757,2.733066720853723
7,75868,5.202461530256039
8,242330,4.580297873884161
9,123564,4.35407062054287
10,196175,9.032979267571852
11,125686,4.766607966075361
12,8599,2.629266244759507
13,99764,2.696663432781967
14,205999,14.034453850408916
15,461279,5.781701217852624
16,69300,3.736531974766364
17,63676,2.7487074042435027
18,235768,3.09508447062086
19,211417,5.462892076394051
20,87989,4.365394273446843
21,102163,6.9717248316316
22,268798,7.3282779743955455
23,295593,6.557447346272989
24,116142,3.025663097558488
25,317274,3.0517803949220537
26,52967,4.798975413486008
27,91935,9.583797776007271
28,58008,4.097927163023678
29,312768,9.714201161614064
30,292139,6.187386732490861
31,166678,9.770324684686145
32,258629,8.288814261967019
33,503135,9.75816678434929
34,401844,4.812396570039993
35,217621,11.58033817893343
36,191490,17.568853237252195
37,267306,7.5722562590788645
38,298116,7.171895140423865
39,470834,6.388647799717827
40,353583,5.486558443075411
41,160860,11.752421747016676
42,449915,5.617769222745518
43,207003,10.875578442656002
44,233565,3.983636995106312
45,16400,3.5035953815889647
46,70235,10.040633285532985
47,286064,6.655440346977328
48,103756,6.2786409619347285
49,341350,6.1288779084219795
50,32137,9.902909732305345
51,93391,3.8367314537773107
52,65000,4.413546533267087
53,230470,6.50865992479654
54,379989,5.041651457280309
55,197963,4.770710785493251
56,60935,7.130525954262745
57,91576,6.944755813719297
58,243947,7.531509750600989
59,258452,5.327421230120327
60,158977,8.285058574440766
61,349272,14.117670604735363
62,74060,5.767292586641192
63,200862,3.4759270791021506
64,174757,9.838745646567892
65,329222,5.19991021676163
66,46004,6.79905734023412
67,82130,6.245646429409525
68,325546,7.24020213862431
69,179732,10.49260395629819
70,391343,3.4927314666036606
71,153178,4.657007353089368
72,138920,9.68566676902991
73,280465,10.405198931393182
74,68275,6.2516644544737705
75,21296,4.330562306214254
76,185924,11.644576579026502
77,138417,7.910531968812802
78,203006,7.716286101220597
79,251185,9.205837099523299
80,193634,4.606518839356077
81,171880,2.8596303562068504
82,162657,4.110307910412763
83,51455,2.5459322607521604
84,229637,5.290776321651524
85,292099,7.505695830848415
86,450653,6.020998182173892
87,280637,5.134601267017016
88,7445,8.261405908740855
89,443214,7.9635086481411905
90,45778,8.001351983843438
91,428470,11.11297872637626
92,107314,3.6764609744609005
93,416677,7.330948002124001
94,374312,2.0466458479498972
95,115268,2.3920858503513314
96,344344,5.135393674651705
97,217498,4.976402412428298
98,188219,6.597210788057759
99,258436,6.811518037456781
100,22103,4.767302432657041
101,9228,3.1323059693397317
102,93639,7.707115933450295
103,143229,5.268671486992925
104,75012,4.038325018841072
105,345657,3.142198753068726
106,25365,5.84378616501877
107,142780,4.1100647413938125
108,377920,9.459676724209121
109,230431,6.391263303454723
110,318470,9.522602843039643
111,392964,6.017398102843194
112,319325,9.840828811431455
113,493780,10.149628623696133
114,449388,4.910221698337796
115,271531,3.7006219309749255
116,291467,4.8438365532698
117,105233,7.638369660609431
118,146896,5.654514035459794
119,425347,8.100708651139355
120,268759,6.4754891860932995
121,488924,5.38426811622196
122,466577,6.098318681276181
123,502920,13.030190535840136
124,237201,7.951080792489416
125,83959,4.913277355511115
126,511698,14.639927526525403
127,174996,4.539948384269315
128,481242,2.585910571494031
129,423683,4.656703755611909
130,339081,6.466713991263823
131,347103,3.526450638518503
132,168410,5.357417343808717
133,274389,3.9579912833083086
134,176826,8.140005000780489
135,137089,16.283602753278874
136,359051,1.7668665375791235
137,194588,14.04854696795803
138,169737,7.102145565441651
139,58834,5.390630958250324
140,183756,7.203733656210556
141,214141,5.325057206628606
142,67838,3.944088635577823
143,313263,12.948535985596935
144,307740,7.873055776526155
145,43127,8.796378353142991
146,75460,6.906497352722167
147,283826,2.572200882547958
148,30918,12.880056209833986
149,293436,9.483904214508406
150,41275,4.5067823317118325
151,263422,8.315973195295667
152,417566,3.3582317895580696
153,247265,4.186993501327309
154,165103,6.130609375236793
155,126338,9.783383243139708
156,181710,3.292348448494954
157,331899,4.124351831466153
158,170907,3.1869015103860057
159,55854,4.503283256794468
160,274622,4.993694450887892
161,281920,6.129323312262868
162,289914,4.22816324397298
163,450715,4.950925769438138
164,224908,2.304311120291777
165,436686,5.315144148292474
166,51126,4.549531712316361
167,16840,3.268927140311386
168,187277,7.967309486505229
169,485272,3.7115320816699926
170,269564,5.449809660600988
171,138885,13.198543371808382
172,199612,21.885074315752405
173,355942,9.577305769611797
174,284428,2.7992446368669426
175,159325,5.2446878970088555
176,313910,4.910259495916818
177,293506,16.63596868403725
178,67596,4.018911668537704
179,163908,5.356280730119462
180,190747,3.737986421572472
181,72761,4.400012221955148
182,125687,3.983414404460424
183,6512,5.145878852201555
184,264747,2.0004733904111704
185,396147,8.106366229781473
186,213049,5.807153223409212
187,97694,9.707110194886543
188,77626,3.1668974396446528
189,167068,8.065501411360847
190,18073,5.20347367835937
191,77059,13.99008572586233
192,193414,7.351436225005011
193,72148,7.590865129072852
194,299700,11.741839988563083
195,144529,6.119757466749896
196,81990,2.15140492383306
197,116362,11.636566870990746
198,527895,6.328453439876847
199,358371,6.330520539087826
200,436208,12.051650179067044
201,135860,4.787392823830979
202,358821,8.031665620150171
203,140808,5.839907283583827
204,160091,4.139829540411956
205,271282,5.775681441022595
206,504550,2.321205292850577
207,288933,4.4736347082305805
208,39766,4.649071165138826
209,197528,6.174883989731272
210,221921,4.81953917934934
211,454052,7.894997613546052
212,95255,5.413245534681668
213,226819,10.533226254929689
214,396749,6.769179895770981
215,283025,17.870343453307314
216,139542,5.623592789611582
217,364620,5.888529842035948
218,249924,6.323853803447469
219,349224,2.411787337992772
220,314791,3.9881525269706763
221,95126,6.027935643505009
222,99300,5.271217157831857
223,314205,9.265925168984246
224,10367,3.096201542923475
225,138068,6.10963043787054
226,72989,4.011700947542881
227,168462,7.809976717504351
228,102791,5.5588346549539045
229,288276,7.212300936646015
230,206710,5.03500964948323
231,284675,5.345858844672038
232,231859,4.889868403277866
233,111039,5.41934279028247
234,162156,10.615090969129296
235,77405,6.114047382951082
236,207228,5.141920088260932
237,121491,5.787485393990237
238,355905,10.843173233417307
239,73571,8.713573500398377
240,89465,5.41654328122607
241,431051,6.561671853346338
242,181257,11.903593711891347
243,283620,7.430513945625875
244,77585,8.929672936096466
